0;07/01/2024;00:00:00;"5.279.1";5;3;49;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:01:00;"5.279.1";5;3;50;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:02:00;"5.279.1";5;3;50;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:03:00;"5.279.1";5;3;49;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:04:00;"5.279.1";5;3;48;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:05:00;"5.279.1";5;3;45;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:06:00;"5.279.1";5;3;43;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:07:00;"5.279.1";5;3;40;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:08:00;"5.279.1";5;3;40;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:09:00;"5.279.1";5;3;40;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:10:00;"5.279.1";5;3;41;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:11:00;"5.279.1";5;3;40;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:12:00;"5.279.1";5;3;40;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
0;07/01/2024;00:13:00;"5.279.1";5;3;39;S01,S02,S03|S04,S05,S08,S09|S06,S07|S10,S12,S13|S11,S14,S15
